student_id,session_id,session_date,age,level,vocabulary_score,grammar_score,fluency_score,response_time,correct_answers,incorrect_answers,feedback_received,adaptive_content,overall_performance,engagement_score,learning_efficiency,learning_outcome
655,655,2026-10-17,28,Advanced,86.48084614378422,85.32861053360813,68.30358232240826,14.27436198132182,15,1,Needs Improvement,0,80.0376796666002,80.51529091936084,0.7746448946014666,1
656,656,2026-10-18,27,Advanced,79.1290969925669,40.803093249050306,77.57264722296719,15.210085598386055,20,5,Needs Improvement,0,65.83494582152814,83.76133773146884,0.8983700149785597,0
657,657,2026-10-19,19,Beginner,42.8068051708105,79.10856315456232,46.59826598119809,15.000972947863847,26,2,Excellent,1,56.17121143552364,68.7822464574948,0.9129715137338824,0
658,658,2026-10-20,22,Advanced,82.63640099378557,46.21914156206621,65.65915418783894,12.66456114567593,19,5,Needs Improvement,0,64.83823224789691,62.375592273258775,0.7032075970340503,0
659,659,2026-10-21,22,Intermediate,51.27706649628663,79.87736802685997,49.72238222158443,11.431464366720252,21,2,Excellent,0,60.29227224824368,74.63468512145643,0.8317631532795624,0
660,660,2026-10-22,23,Beginner,58.845708236818595,70.79559578383606,44.659805978134735,5.806729462660669,26,7,Excellent,1,58.10036999959647,69.43744639638682,0.9529786128465293,0
661,661,2026-10-23,20,Advanced,63.08664068061911,82.16390454682012,60.52478970302773,5.331287679517696,13,3,Needs Improvement,1,68.59177831015565,66.0624949502377,0.8468762788729142,0
662,662,2026-10-24,25,Beginner,64.04530003765348,44.87571628204488,48.16683240445286,10.36941791799147,11,9,Needs Improvement,1,52.36261624138374,88.57926392402584,0.7934126326489963,0
663,663,2026-10-25,18,Intermediate,61.75901996276784,67.9490317049887,51.08909890961593,10.00491335950539,20,5,Excellent,1,60.265716859124154,73.3196464302609,0.9615393313073988,0
664,664,2026-10-26,23,Intermediate,86.86766471079322,65.05439401310986,55.87772899347509,10.815427322585101,16,8,Excellent,1,69.26659590579273,65.24125776146357,0.7467642092589417,0
665,665,2026-10-27,21,Advanced,75.30095038320124,75.30965914816792,52.969420037159814,7.075523013322851,11,1,Excellent,1,67.86000985617632,65.95951958043418,0.76193356972486,0
666,666,2026-10-28,18,Intermediate,71.55853229783531,66.71452759468379,44.37956487029732,16.072524058052654,27,1,Excellent,0,60.88420825427213,68.42129227393782,0.90621171008084,0
667,667,2026-10-29,24,Beginner,42.49210138914708,67.0367283566552,44.49581224298512,17.854466221643584,13,6,Excellent,1,51.341547329595805,89.97948804569138,0.8057307824579725,0
668,668,2026-10-30,26,Intermediate,85.19566651301874,61.47979717880324,49.662470761708406,19.080719530610523,17,1,Needs Improvement,1,65.44597815117679,68.04034501558792,0.9139050507201336,0
669,669,2026-10-31,21,Beginner,85.46950960041981,55.44172120036704,42.52795939797695,12.385434552794388,29,1,Excellent,0,61.14639673292127,69.8640541373536,0.7473110863778475,0
670,670,2026-11-01,21,Beginner,79.01065317150511,64.1132180626096,71.32285098384637,15.51298548688143,23,3,Excellent,1,71.48224073932036,79.77984383952004,0.7756807268802537,0
671,671,2026-11-02,23,Intermediate,40.35146019068096,45.92461793842003,54.3663358254451,17.833266851538085,21,8,Excellent,0,46.88080465151537,68.81884129230895,0.74699421350909,0
672,672,2026-11-03,29,Advanced,42.86401255388117,88.07566694915424,53.98729838845355,11.274366666402289,27,7,Needs Improvement,1,61.64232596382965,66.4741275317908,0.9858730940690529,0
673,673,2026-11-04,20,Intermediate,51.26118511342449,75.72053818132991,56.59991471188826,9.641191923056667,20,1,Needs Improvement,1,61.19387933554756,64.75911559948796,0.8216211882552772,0
674,674,2026-11-05,29,Beginner,46.56747040724534,87.62335583439234,73.13981371048608,19.050868337802353,17,7,Excellent,0,69.11021331737459,69.38047995083376,0.8011659729730678,0
675,675,2026-11-06,23,Beginner,59.941801485186474,51.33636911649816,83.53169407417452,12.735148266156097,11,3,Excellent,1,64.93662155861972,63.1774706888632,0.7042606468512294,0
676,676,2026-11-07,24,Intermediate,86.13115290438948,83.9670510088264,77.95434662778192,12.45880829886317,24,1,Needs Improvement,0,82.68418351366593,60.55939759244349,0.7460252738232662,1
677,677,2026-11-08,28,Advanced,63.60302170984991,80.43949922817691,76.37646151125475,7.676241448452437,18,9,Needs Improvement,1,73.47299414976052,84.13925092004033,0.8263407568727499,0
678,678,2026-11-09,27,Advanced,40.67013132160828,73.85762062288367,64.21955928004246,6.622325218600351,28,6,Needs Improvement,1,59.58243707484481,64.13684827243729,0.7205508377715681,0
679,679,2026-11-10,27,Beginner,54.1372844789381,71.2514593042603,74.69027784837058,17.631602937252673,29,5,Needs Improvement,0,66.69300721052299,83.27930549445728,0.8532217988518651,0
680,680,2026-11-11,20,Beginner,42.22974541864808,55.8274832633935,67.63811840167915,14.21199764281277,17,9,Excellent,1,55.23178236124024,83.9262743695998,0.8365046315393343,0
681,681,2026-11-12,24,Advanced,41.81438113067511,80.82053924825154,50.812526409326445,9.88736876029173,28,4,Needs Improvement,1,57.815815596084356,76.13758578987729,0.9301504421033056,0
682,682,2026-11-13,20,Intermediate,53.785992654777615,65.07577307398668,50.429418387052536,7.876043260853997,14,0,Excellent,0,56.43039470527228,69.29045874938855,0.897940810420095,0
683,683,2026-11-14,19,Beginner,53.78061693394727,43.544578794564266,54.81960034376417,13.33245920254447,20,1,Excellent,1,50.7149320240919,64.35098201249666,0.8337841915961721,0
684,684,2026-11-15,29,Beginner,79.35633013008021,55.6431580427565,85.54013354849067,13.75878933891703,24,7,Needs Improvement,0,73.51320724044247,82.10415320162997,0.7673982100315214,0
685,685,2026-11-16,27,Advanced,88.7417326390556,86.76485492726638,67.37074201898629,8.104904018675873,17,0,Needs Improvement,1,80.95910986176942,78.04160957945358,0.9180590698053419,1
686,686,2026-11-17,21,Intermediate,58.560354694499914,82.5340130302423,76.69526885009347,17.77108621837211,28,2,Needs Improvement,0,72.59654552494523,79.66360369480692,0.9123586310362612,0
687,687,2026-11-18,29,Advanced,61.44434394305193,89.09528490382695,57.32793799082738,6.263965492337766,17,1,Needs Improvement,1,69.28918894590208,60.260072695353934,0.7459888481546162,0
688,688,2026-11-19,25,Intermediate,82.23947181430107,71.3996691302049,60.38578853326126,10.341396277496326,28,4,Excellent,0,71.34164315925575,87.82551047123474,0.9744255494276208,0
689,689,2026-11-20,26,Intermediate,53.40695100477567,52.3755036570206,46.278278931862566,15.205766206437833,27,3,Excellent,0,50.686911197886275,61.988705623396505,0.7193215348045129,0
690,690,2026-11-21,24,Intermediate,47.8190902201724,48.14075248384319,48.56474789108352,9.11180545728801,19,6,Excellent,1,48.17486353169971,71.00417655420017,0.7165113126678149,0
691,691,2026-11-22,18,Beginner,82.65448117018252,49.34572203042308,81.36782774130728,17.415127921719076,16,4,Needs Improvement,1,71.12267698063762,72.081349489551,0.7562051252987281,0
692,692,2026-11-23,20,Advanced,42.325029322003275,40.98978291736272,69.2419315844441,16.098017399006054,18,7,Excellent,0,50.852247941270036,60.040665734938464,0.9728382394146313,0
693,693,2026-11-24,29,Advanced,70.98497200997079,59.53410554929696,56.87662329419095,16.83534266822201,10,3,Needs Improvement,1,62.465233617819564,74.91267928052392,0.8559994372110765,0
694,694,2026-11-25,26,Intermediate,68.09964237334034,49.57138402497712,80.1425604497773,6.7865980381507445,28,5,Excellent,0,65.93786228269825,82.5842698353303,0.9363822762018701,0
695,695,2026-11-26,29,Beginner,57.29602237508472,60.58277302283512,52.325995281899154,7.108206919933144,14,3,Needs Improvement,1,56.73493022660633,84.69805959344316,0.7683529564229501,0
696,696,2026-11-27,18,Beginner,55.759476054867946,86.74972159193827,88.80163493001018,9.297106066168755,28,1,Excellent,1,77.10361085893881,86.38190979917653,0.8470665923961223,1
697,697,2026-11-28,26,Advanced,78.59288630908107,61.527010475359496,57.240880387308486,12.771157477963417,10,0,Excellent,0,65.78692572391635,74.63156604946109,0.8074868390871647,0
698,698,2026-11-29,25,Beginner,44.321230538127324,83.89922484924173,56.865547707561376,16.220241150491034,24,0,Needs Improvement,0,61.69533436497681,78.91908571588951,0.9483485821198578,0
699,699,2026-11-30,18,Beginner,51.83921546556927,70.27523833079383,55.59559527683526,17.54796336141355,25,7,Excellent,1,59.23668302439945,62.38559139889496,0.7067813318077679,0
700,700,2026-12-01,23,Intermediate,76.62243659190449,52.3565777330696,46.105575796214396,15.565029739357707,16,3,Excellent,1,58.36153004039616,74.6411467284525,0.7731528189898316,0
701,701,2026-12-02,22,Beginner,67.41602918632121,57.79273796296057,45.556857366600624,18.928953222959578,21,4,Needs Improvement,1,56.92187483862747,64.64447264615205,0.7457722672907136,0
702,702,2026-12-03,23,Intermediate,46.39941042667932,44.19597679107147,72.40525172670617,16.081152644238955,17,7,Needs Improvement,1,54.33354631481899,71.08929352867564,0.9577567116164708,0
703,703,2026-12-04,27,Advanced,84.106780714103,56.673129679800525,83.75590222790234,9.59401830506922,14,6,Needs Improvement,1,74.84527087393529,69.87915938593798,0.8402631549081296,0
704,704,2026-12-05,29,Beginner,59.672392328179576,73.8770472751767,79.52602551358368,8.976219265078589,19,7,Needs Improvement,0,71.02515503897997,72.70621731724525,0.8212660131679648,0
705,705,2026-12-06,22,Advanced,81.39341876610864,43.60555464647176,47.05537970106755,15.442886754516348,14,7,Needs Improvement,1,57.35145103788265,77.14909853922398,0.8348448286303239,0
706,706,2026-12-07,23,Advanced,79.38565077638543,50.270070423901466,67.27910608960332,7.893058530344215,26,5,Excellent,1,65.64494242996341,87.08629941188988,0.9915773652107005,0
707,707,2026-12-08,22,Beginner,71.2212723235864,59.07205207066558,45.279577298832,6.390722162154049,14,9,Needs Improvement,0,58.52430056436133,71.83453894042516,0.9550802183007772,0
708,708,2026-12-09,28,Beginner,64.72405656475465,89.10247685079813,42.26473218065387,12.983343122842909,24,1,Excellent,0,65.36375519873555,89.43393587134652,0.9119106315550922,0
709,709,2026-12-10,29,Advanced,88.97754201908785,79.243091147944,72.81929296923836,17.32462354668433,22,5,Excellent,0,80.3466420454234,82.77084144153608,0.7871436877669764,1
710,710,2026-12-11,22,Beginner,47.24825361899085,76.6743373246052,66.75761668401752,6.520697637047953,10,0,Needs Improvement,1,63.56006920920453,75.3444314036515,0.7495518998555343,0
711,711,2026-12-12,21,Intermediate,76.25778637755573,45.8095478262723,44.10118426057355,16.87836985693594,20,0,Excellent,0,55.38950615480053,79.32079311335832,0.976430088707336,0
712,712,2026-12-13,20,Intermediate,49.55953507323945,79.04979468074957,41.746962320299424,17.17358006527322,10,2,Excellent,0,56.785430691429475,63.066725133958336,0.8269226568389448,0
713,713,2026-12-14,20,Beginner,56.91315526661742,79.26344057580076,89.48782067046673,12.234110001223153,20,2,Needs Improvement,0,75.22147217096163,85.33564593940964,0.7836267398405887,1
714,714,2026-12-15,21,Advanced,55.434937168659765,70.05513478121641,41.501066607453595,5.859654650157302,27,4,Excellent,0,55.66371285244326,77.47072365191897,0.8412762479252907,0
715,715,2026-12-16,26,Beginner,87.35179938693615,89.5180890999186,62.22641265250798,7.618847768707796,27,0,Needs Improvement,1,79.69876704645424,89.58202440628806,0.9753542268461056,1
716,716,2026-12-17,19,Beginner,88.36780888941377,56.2626952962276,65.23095123038478,15.611394127428985,25,9,Needs Improvement,1,69.95381847200872,79.09286231258548,0.8161201940173879,0
717,717,2026-12-18,26,Advanced,49.15077221173636,87.06362241209258,45.86400739002225,15.676669174864243,22,5,Needs Improvement,1,60.69280067128373,85.02334749798976,0.8687922991744298,0
718,718,2026-12-19,18,Advanced,41.10175801487521,85.73655574782518,48.45308892198581,18.475329127514982,16,6,Excellent,0,58.43046756156207,83.9928822838572,0.94088989033257,0
719,719,2026-12-20,18,Intermediate,76.00040198315565,40.57403298746889,57.590250320517626,13.740292198318743,10,9,Excellent,0,58.05489509704739,70.36383454404806,0.8281397593145173,0
720,720,2026-12-21,22,Advanced,60.89949669352421,62.50582632374055,78.08379381068313,6.861610515706661,25,2,Excellent,0,67.1630389426493,67.78831875699635,0.7700625405779105,0
721,721,2026-12-22,23,Intermediate,44.44201225437822,88.85521165257867,65.35412120301334,6.821223582574582,10,3,Excellent,0,66.21711503665675,72.91480750294531,0.99835772451491,0
722,722,2026-12-23,23,Advanced,74.18770527885212,45.15606812040379,71.89509372764807,15.816985360352355,26,9,Needs Improvement,0,63.74628904230133,74.01724033226512,0.9869712572356479,0
723,723,2026-12-24,20,Beginner,67.25527641303498,67.38923471916597,89.25872775453374,7.756769976618517,15,9,Excellent,0,74.6344129622449,67.20254105809931,0.9530437507376541,0
724,724,2026-12-25,24,Intermediate,89.0258411000553,88.9478753520552,78.40027176566048,9.92578249424908,11,9,Needs Improvement,1,85.45799607259033,86.83793620052916,0.9065121638157767,1
725,725,2026-12-26,26,Intermediate,51.37047479306895,67.774771205293,61.71807490706088,12.308180103828708,26,9,Excellent,1,60.287773635140944,76.27643586901938,0.7884596884209091,0
726,726,2026-12-27,28,Intermediate,60.19889381632741,49.4907651486078,62.32209608982744,5.371473163642268,15,9,Excellent,0,57.337251684920886,89.35333176460709,0.9740238814492096,0
727,727,2026-12-28,29,Beginner,67.12729016977114,69.10916150462948,70.93860385205025,8.732285405298978,23,2,Excellent,1,69.05835184215029,84.3005333413879,0.7826670010363685,0
728,728,2026-12-29,27,Beginner,79.58499942266758,50.22202869747734,73.26826042094521,11.118344127609202,27,0,Excellent,0,67.69176284703005,76.67114581175838,0.9402428484030497,0
729,729,2026-12-30,25,Beginner,67.44193283600293,65.98521314472421,65.03554629183357,9.194544777398093,15,7,Excellent,0,66.15423075752024,88.41120834433077,0.975477450382392,0
730,730,2026-12-31,23,Beginner,70.64500804309746,43.7021108956174,72.243061140749,7.045554912013488,19,9,Needs Improvement,1,62.19672669315462,75.14624445285921,0.8809011521289735,0
731,731,2027-01-01,29,Beginner,51.307352579497035,70.27413346072024,41.176624720704936,15.92018386694296,27,9,Excellent,0,54.252703586974064,86.61319537556011,0.9409168653673536,0
732,732,2027-01-02,25,Intermediate,82.34593640442799,65.83949695640791,61.481143194842204,17.197214827519772,18,1,Excellent,1,69.88885885189269,70.74434343587417,0.937508529760524,0
733,733,2027-01-03,29,Beginner,61.43152734852379,77.00806843807315,53.946903803673834,8.862184642155873,17,0,Excellent,0,64.12883319675693,71.35927150212282,0.7579473253362939,0
734,734,2027-01-04,22,Intermediate,47.047981376088465,71.53502355793925,46.45872226215552,16.61629241909455,19,7,Excellent,0,55.01390906539441,72.54392048912794,0.9003773420788254,0
735,735,2027-01-05,25,Beginner,73.20939572527087,67.48031342653783,44.97732564043876,10.783303466019706,26,6,Needs Improvement,1,61.889011597415816,76.39876937829739,0.7280403810713331,0
736,736,2027-01-06,27,Advanced,50.80452265926537,74.48894246240606,70.15960828073338,12.60028686281004,15,6,Excellent,0,65.15102446746828,76.60470810596472,0.8523550429412443,0
737,737,2027-01-07,29,Intermediate,44.87812551196499,47.19709567861155,66.18002735763059,17.84001612339729,23,3,Needs Improvement,0,52.75174951606905,74.89196765031252,0.7486706644421732,0
738,738,2027-01-08,21,Advanced,83.09934542021361,69.7679830629302,52.67920584981846,16.249305227036118,15,8,Excellent,0,68.51551144432075,69.18002920749502,0.8249048496389295,0
739,739,2027-01-09,27,Intermediate,63.00811322442198,48.605530141138885,63.547502938625726,17.076752769742665,16,5,Needs Improvement,1,58.38704876806221,87.81619394372493,0.9498946224095313,0
740,740,2027-01-10,25,Advanced,77.46418563478882,86.27611039259403,64.61161575912041,7.052677498795353,21,1,Needs Improvement,0,76.11730392883442,77.65758292047764,0.9961503518890613,1
741,741,2027-01-11,27,Beginner,54.529377990317755,43.41670524228021,49.75044902193079,6.045791387505942,12,0,Needs Improvement,0,49.232177418176256,72.23217648574784,0.7953879494978853,0
742,742,2027-01-12,29,Beginner,79.34850674588331,61.51873748453966,72.60465309408252,18.401070936319805,23,0,Needs Improvement,0,71.1572991081685,79.53530882230855,0.859586709634953,0
743,743,2027-01-13,19,Beginner,45.59679635107652,74.78987388277224,79.04596781930452,10.817514043566415,28,8,Needs Improvement,1,66.47754601771776,83.03900273429416,0.8533894073111465,0
744,744,2027-01-14,29,Intermediate,57.79866868974264,62.90111058341294,79.57317704447595,9.318195171045213,25,3,Excellent,1,66.75765210587717,88.82184264684729,0.9863204529493198,0
745,745,2027-01-15,29,Advanced,88.90309089867642,44.60476266164512,70.12349153517275,15.870443813927368,16,4,Needs Improvement,1,67.87711503183142,74.98647486802747,0.843575119729832,0
